0, 0, Header, 1, 2, 256
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 800000
1, 1024, Time_signature, 2, 2, 24, 8
1, 2048, Time_signature, 4, 2, 24, 8
1, 4096, Time_signature, 2, 2, 24, 8
1, 5120, Time_signature, 4, 2, 24, 8
1, 7168, Time_signature, 2, 2, 24, 8
1, 8192, Time_signature, 4, 2, 24, 8
1, 18432, Time_signature, 2, 2, 24, 8
1, 19456, Time_signature, 17, 4, 6, 8
1, 19457, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Title_t, "Piano"
2, 0, Note_on_c, 0, 58, 65
2, 32, Note_on_c, 0, 65, 68
2, 64, Note_off_c, 0, 65, 0
2, 64, Note_on_c, 0, 74, 93
2, 96, Note_off_c, 0, 74, 0
2, 96, Note_on_c, 0, 65, 63
2, 128, Note_off_c, 0, 65, 0
2, 128, Note_off_c, 0, 58, 0
2, 128, Note_on_c, 0, 57, 75
2, 160, Note_on_c, 0, 65, 69
2, 192, Note_off_c, 0, 65, 0
2, 192, Note_on_c, 0, 72, 92
2, 224, Note_off_c, 0, 72, 0
2, 224, Note_on_c, 0, 65, 64
2, 256, Note_off_c, 0, 65, 0
2, 256, Note_off_c, 0, 57, 0
2, 256, Note_on_c, 0, 58, 82
2, 288, Note_on_c, 0, 65, 70
2, 320, Note_off_c, 0, 65, 0
2, 320, Note_on_c, 0, 74, 93
2, 352, Note_off_c, 0, 74, 0
2, 352, Note_on_c, 0, 65, 64
2, 384, Note_off_c, 0, 65, 0
2, 384, Note_off_c, 0, 58, 0
2, 384, Note_on_c, 0, 53, 73
2, 416, Note_on_c, 0, 69, 68
2, 448, Note_off_c, 0, 69, 0
2, 448, Note_on_c, 0, 77, 87
2, 480, Note_off_c, 0, 77, 0
2, 480, Note_on_c, 0, 69, 65
2, 512, Note_off_c, 0, 69, 0
2, 512, Note_off_c, 0, 53, 0
2, 512, Note_on_c, 0, 55, 81
2, 544, Note_on_c, 0, 62, 63
2, 576, Note_off_c, 0, 62, 0
2, 576, Note_on_c, 0, 70, 91
2, 608, Note_off_c, 0, 70, 0
2, 608, Note_on_c, 0, 62, 67
2, 640, Note_off_c, 0, 62, 0
