0, 0, Header, 1, 2, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 4, "major"
1, 0, Tempo, 500000
1, 0, Copyright_t, "Copyright \251 "
1, 107520, Time_signature, 6, 2, 72, 8
1, 107521, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Title_t, "Piano"
2, 1440, Note_on_c, 0, 64, 68
2, 1920, Note_off_c, 0, 64, 0
2, 1920, Note_on_c, 0, 66, 82
2, 2880, Note_off_c, 0, 66, 0
2, 3120, Note_on_c, 0, 59, 69
2, 3360, Note_off_c, 0, 59, 0
2, 3360, Note_on_c, 0, 61, 81
2, 3600, Note_off_c, 0, 61, 0
2, 3600, Note_on_c, 0, 63, 76
2, 3840, Note_off_c, 0, 63, 0
2, 3840, Note_on_c, 0, 64, 82
2, 4080, Note_off_c, 0, 64, 0
2, 4080, Note_on_c, 0, 63, 79
2, 4320, Note_off_c, 0, 63, 0
2, 4320, Note_on_c, 0, 64, 75
2, 4560, Note_off_c, 0, 64, 0
2, 4560, Note_on_c, 0, 66, 80
2, 4800, Note_off_c, 0, 66, 0
2, 4800, Note_on_c, 0, 68, 80
2, 5040, Note_off_c, 0, 68, 0
2, 5040, Note_on_c, 0, 69, 80
2, 5280, Note_off_c, 0, 69, 0
2, 5280, Note_on_c, 0, 71, 70
2, 5520, Note_on_c, 0, 68, 70
2, 5760, Note_off_c, 0, 71, 0
2, 5760, Note_off_c, 0, 68, 0
2, 5760, Note_on_c, 0, 73, 81
2, 5760, Note_on_c, 0, 64, 67
2, 6000, Note_off_c, 0, 64, 0
2, 6000, Note_on_c, 0, 63, 71
2, 6240, Note_off_c, 0, 63, 0
2, 6240, Note_on_c, 0, 64, 80
2, 6480, Note_off_c, 0, 64, 0
2, 6480, Note_on_c, 0, 66, 79
2, 6720, Note_off_c, 0, 73, 0
2, 6720, Note_off_c, 0, 66, 0
2, 6720, Note_on_c, 0, 64, 76
2, 6960, Note_off_c, 0, 64, 0
2, 6960, Note_on_c, 0, 66, 71
2, 6960, Note_on_c, 0, 63, 75
2, 7200, Note_off_c, 0, 66, 0
2, 7200, Note_off_c, 0, 63, 0
2, 7200, Note_on_c, 0, 68, 80
2, 7200, Note_on_c, 0, 64, 74
2, 7440, Note_off_c, 0, 68, 0
2, 7440, Note_off_c, 0, 64, 0
2, 7440, Note_on_c, 0, 70, 80
2, 7440, Note_on_c, 0, 66, 81
2, 7680, Note_off_c, 0, 70, 0
2, 7680, Note_off_c, 0, 66, 0
2, 7680, Note_on_c, 0, 71, 82
2, 7680, Note_on_c, 0, 63, 70
2, 7920, Note_off_c, 0, 71, 0
2, 7920, Note_off_c, 0, 63, 0
2, 7920, Note_on_c, 0, 70, 69
2, 7920, Note_on_c, 0, 61, 74
2, 8160, Note_off_c, 0, 70, 0
2, 8160, Note_off_c, 0, 61, 0
2, 8160, Note_on_c, 0, 71, 77
2, 8160, Note_on_c, 0, 63, 78
2, 8400, Note_off_c, 0, 71, 0
2, 8400, Note_off_c, 0, 63, 0
2, 8400, Note_on_c, 0, 73, 81
2, 8400, Note_on_c, 0, 64, 76
2, 8640, Note_off_c, 0, 73, 0
